rel,way,tags,region
1319245,443186350,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,443186353,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,23613884,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,490715115,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,490715114,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,83925813,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,83925814,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,56252557,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,426553916,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,56252584,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,56252572,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,536950436,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,524383006,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,529094686,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,529094687,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,71932089,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,491644008,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,491644009,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,9221851,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,611011019,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,237236230,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,238503022,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,882252941,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,237234720,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,432852599,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,25008100,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,364216829,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,364379299,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,882245406,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,365807600,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,916798010,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,364212630,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,680654378,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,882240472,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,51273200,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,432852585,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,89352362,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,89352361,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319245,87307572,"{'admin_level': '8', 'alt_name': 'муниципальный округ Измайлово', 'boundary': 'administrative', 'contact:website': 'https://izmaylowo.mos.ru/', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Измайлово', 'name:be': 'раён Ізмайлава', 'name:en': 'Izmaylovo District', 'name:ru': 'район Измайлово', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q635860', 'wikipedia': 'ru:Измайлово (район Москвы)'}",район Измайлово
1319263,83925812,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,882265229,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,508033634,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,123959233,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,124033272,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,83918371,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,87296248,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,87296250,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,87296241,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,650154974,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
1319263,29032889,"{'addr:country': 'RU', 'addr:region': 'Москва', 'admin_level': '8', 'alt_name': 'муниципальный округ Ивановское', 'boundary': 'administrative', 'contact:website': 'https://ivanovskoe.mos.ru', 'description': 'район — административно-территориальная единица; муниципальный округ — тип муниципального образования (с 1 июля 2012)', 'name': 'район Ивановское', 'name:be': 'раён Іванаўскае', 'name:en': 'Ivanovskoye District', 'name:ru': 'район Ивановское', 'official_status': 'ru:внутригородская территория города федерального значения', 'type': 'boundary', 'wikidata': 'Q2367484', 'wikipedia': 'ru:Ивановское (район Москвы)'}",район Ивановское
